date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-09-09 12:32:02,AfDimBundestag,,7,14,62,"Der #AfD-Abgeordnete @ElsnervonGronow weist die Forderung der VdK-Präsidentin Bentele nach einer #Corona bedingten Vermögensabgabe energisch zurück. Der #VdK fordert dies in seiner aktuellen Mitgliederzeitung: ""VdK-Forderung ist zündelnde Neiddebatte!""",,@ElsnervonGronow,#AfD #Corona #VdK,1303672510693683202,https://twitter.com/AfDimBundestag/status/1303672510693683202
2020-09-09 11:08:36,AfDimBundestag,,15,55,151,"Die #FDP stellt derzeit Pressemitteilungen &amp; Anträge in den Raum, wonach sie als erste &amp; einzige Fraktion die von der #Bundesregierung willkürlich eingeführte rechtliche #Corona-Notlage ablehnen und aufheben wolle. Hierzu @PeterBoehringer: https://www.afdbundestag.de/161600-2/ #AfD #Bundestag",,@PeterBoehringer,#FDP #Bundesregierung #Corona #AfD #Bundestag,1303651513248743424,https://twitter.com/AfDimBundestag/status/1303651513248743424
2020-09-07 11:45:56,AfDimBundestag,,5,16,48,"#Harvard-Forscher schlagen eine neue Teststrategie vor, um eindeutig infektiöse #Corona-Personen zu erkennen und diese gezielt in Quarantäne zu schicken. Hierzu @Paul_Podolay: ""Auch wir müssen die Corona Teststrategie umgehend ändern!"" #AfD #Bundestag",,@Paul_Podolay,#Harvard #Corona #AfD #Bundestag,1302936134016798720,https://twitter.com/AfDimBundestag/status/1302936134016798720
2020-09-04 08:37:19,AfDimBundestag,,12,34,93,"Unter anderem der #Corona #Lockdown der #Bundesregierung führte zu einem nie geahnten Anstieg von #Arbeitslosigkeit &amp; #Kurzarbeit. Jeder 5. deutsche Vollzeitarbeitnehmer ist im #Niedriglohnsektor beschäftigt. Dazu @Witt_Uwe: https://www.afdbundestag.de/witt-jeder-fuenfte-arbeitet-im-niedriglohnsektor/ #Bundestag",,@Witt_Uwe,#Corona #Lockdown #Bundesregierung #Arbeitslosigkeit #Kurzarbeit #Niedriglohnsektor #Bundestag,1301801505134186496,https://twitter.com/AfDimBundestag/status/1301801505134186496
2020-09-02 14:57:07,AfDimBundestag,,22,34,97,"Zu den anhaltenden Diskussionen über eine Verschärfung der Corona-#Massnahmen teilt der #AfD-MdB und Mitglied im Gesundheitsausschuss, @Paul_Podolay, mit: ""Untersuchungsausschuss muss Fehler in der #Corona-Krise aufarbeiten!"" #Bundesregierung #Bundestag",,@Paul_Podolay,#Massnahmen #AfD #Corona #Bundesregierung #Bundestag,1301172308040654848,https://twitter.com/AfDimBundestag/status/1301172308040654848
2020-09-02 08:57:20,AfDimBundestag,,56,157,370,"Die #CDC stellt fest: Nur 6% der Verstorben starben tatsächlich ausschließlich an #Covid19. Alle anderen statistisch erfassten Covid-19-Toten hatten verschiedene, schwere Krankheiten. @Witt_Uwe: ""Tod durch #Corona – alles eine Frage der Statistik."" #AfD",,@Witt_Uwe,#CDC #Covid19 #Corona #AfD,1301081765344313345,https://twitter.com/AfDimBundestag/status/1301081765344313345
2020-09-02 08:32:51,AfDimBundestag,,33,27,99,"Mit der #Corona-Pandemie sind die Exporte dramatisch eingebrochen. Das geht aus einer kleinen Anfrage des Parlamentarischen Geschäftsführers der #AfD-Fraktion, @EnricoKomning, hervor: ""#Bundesregierung riskiert den totalen Zusammenbruch!"" #Bundestag",,@EnricoKomning,#Corona #AfD #Bundesregierung #Bundestag,1301075603517571073,https://twitter.com/AfDimBundestag/status/1301075603517571073
2020-09-01 13:45:05,AfDimBundestag,,12,32,111,"Im WELT-Kommentar „Fordert endlich die Rückkehr zur Normalität des Grundgesetzes!“ behauptet Journalistin Susanne Gaschke, dass bisher lediglich die #FDP im #Bundestag den Mut hatte eine Überprüfung der #Corona-Maßnahmen zu fordern. @Th_Seitz_AfD: https://www.afdbundestag.de/seitz-afd-fraktion-forderte-schon-fruehzeitig-lockerung-der-corona-massnahmen/ #AfD",,@Th_Seitz_AfD,#FDP #Bundestag #Corona #AfD,1300791790883287041,https://twitter.com/AfDimBundestag/status/1300791790883287041
2020-08-31 09:48:53,AfDimBundestag,Alice_Weidel,10,69,198,"Das ist nichts anderes als der Aufruf zum Bruch deutschen und europäischen Rechts unter dem Deckmantel der Bekämpfung der Pandemie. Die #AfD-Bundestagsfraktion wird sich diesen Plänen entschieden entgegenstellen. #Schaeuble #Corona #EU",,,#AfD #Schaeuble #Corona #EU,1300369964193513477,https://twitter.com/AfDimBundestag/status/1300369964193513477
2020-08-28 13:07:27,AfDimBundestag,,20,17,114,"Der stellvertretende Vorsitzende der #AfD-Bundestagsfraktion, @PeterFelser, zeigt sich erleichtert über die Zulassung der Berliner #Corona-Demos: ""Gerichtsurteil zum #Demoverbot in #Berlin erleichternd!"" #b2908 #Berlin #WirsindeinBerlin",,@PeterFelser,#AfD #Corona #Demoverbot #Berlin #b2908 #Berlin #WirsindeinBerlin,1299332769672318977,https://twitter.com/AfDimBundestag/status/1299332769672318977
2020-08-28 12:00:01,Linksfraktion,,2,3,22,"»Wenn es wirklich erste Priorität von Kanzlerin Merkel ist, Kinder vor den Auswirkungen der Corona-Pandemie zu schützen, dann muss sie mehr liefern als Laptops«, so @jankortemdb Mehr dazu hier: https://www.linksfraktion.de/presse/pressemitteilungen/detail/tests-ausweiten-und-das-gesellschaftliche-leben-normalisieren/",,@jankortemdb,,1299315800428351489,https://twitter.com/Linksfraktion/status/1299315800428351489
2020-08-28 11:34:04,AfDimBundestag,Alice_Weidel,36,60,230,"Wer zwischen „#Corona ist nur so gefährlich wie Schnupfen“ und Alarmstufe Rot munter hin und her wechselt, liefert ein klägliches Schauspiel ab und wirkt wie ein Amateur. Wo kommen wir hin, wenn symptomlose Reiserückkehrer unter Zwangsquarantäne gesetzt werden, @jensspahn? #AfD",,@jensspahn,#Corona #AfD,1299309267816718339,https://twitter.com/AfDimBundestag/status/1299309267816718339
2020-08-27 09:50:01,Linksfraktion,,1,5,14,"Schon vor der Corona blieben viele Bewerber*innen ohne #Ausbildungsstelle. Die Pandemie verschärft die Lage. Sabine Zimmermann fordert #Arbeitgeber auf, die dazu in der Lage sind, die jungen Menschen nicht im Stich zu lassen http://gleft.de/40X #Arbeit #Ausbildung",,,#Ausbildungsstelle #Arbeitgeber #Arbeit #Ausbildung,1298920698426142721,https://twitter.com/Linksfraktion/status/1298920698426142721
2020-08-26 17:09:58,AfDimBundestag,,18,34,142,"Witt: Verlängerung der Kurzarbeit verschleiert Folgen der Corona-Maßnahmen ",,,,1298669023794737152,https://twitter.com/AfDimBundestag/status/1298669023794737152
2020-08-26 09:28:36,AfDimBundestag,,57,210,678,"Zum Verbot der in #Berlin geplanten #Corona-#Demo durch #SPD Innensenator Andreas Geisel teilt der innenpol. Sprecher der #AfD-Fraktion, @GottfriedCurio, mit: ""#Verbot ist Versuch, legitimen Protest zu diskreditieren!"" #b2908 #Berlin2908 #BerlinerSenat",,@GottfriedCurio,#Berlin #Corona #Demo #SPD #AfD #Verbot #b2908 #Berlin2908 #BerlinerSenat,1298552917969043456,https://twitter.com/AfDimBundestag/status/1298552917969043456
2020-08-25 10:53:50,Linksfraktion,,2,20,52,"Etwas läuft schief bei den #Corona-Hilfen für #Selbständige. @Diether_Dehm fordert eine Einkommenssicherung von mindestens 1.180 Euro pro Monat und will die Sozialsysteme für Selbständige öffnen - http://gleft.de/40I",,@Diether_Dehm,#Corona #Selbst,1298211979983691776,https://twitter.com/Linksfraktion/status/1298211979983691776
2020-08-24 12:06:21,AfDimBundestag,Alice_Weidel,13,74,255,"Worauf sich die Bürger Deutschlands unter einem #SPD-Kanzler #Scholz einzustellen haben, wird aus den jüngsten Verlautbarungen des Finanzministers sonnenklar: Der #Corona-EU-Wiederaufbaufonds über 750 Mrd Euro ist nur der erste Schritt in eine #EU-#Schuldenunion. #AfD #Bundestag",,,#SPD #Scholz #Corona #EU #Schuldenunion #AfD #Bundestag,1297867843602718720,https://twitter.com/AfDimBundestag/status/1297867843602718720
2020-08-21 11:34:23,AfDimBundestag,,16,53,159,"Podolay: Kinderärzte kritisieren #Corona-Maßnahmen – Psychische Schäden vorprogrammiert! ",,,#Corona,1296772634315763714,https://twitter.com/AfDimBundestag/status/1296772634315763714
2020-08-18 12:05:16,AfDimBundestag,,13,23,75,"Eine neue Studie aus #China belegt, dass die meisten #Corona-Ansteckungen in geschlossenen Räumen stattfinden. 320 Ereignisse wurden untersucht - nur in einem einzigen Fall geschah die Ansteckung im Freien. Dazu Detlev Spangenberg: https://www.afdbundestag.de/spangenberg-corona-gefahr-im-freien-vernachlaessigbar-bevoelkerung-aufklaeren-statt-panik-schueren/ #AfD #Bundestag",,,#China #Corona #AfD #Bundestag,1295693243884208128,https://twitter.com/AfDimBundestag/status/1295693243884208128
2020-08-13 08:38:06,AfDimBundestag,,17,35,134,"Die Präsidentin des Sozialverbandes VdK Deutschland, Verena Bentele (#SPD) will reiche Privatpersonen und Unternehmen einmalig zu einer #Corona-Abgabe verpflichten. Dazu @Witt_Uwe: ""VdK-Präsidentin soll sich lieber um Belange ihrer Mitglieder kümmern"" #AfD",,@Witt_Uwe,#SPD #Corona #AfD,1293829167960784896,https://twitter.com/AfDimBundestag/status/1293829167960784896
2020-08-12 12:05:14,AfDimBundestag,,15,37,128,"Zum Chaos bei der Kinderbetreuung angesichts der #Corona-Pandemie teilt der familienpolitische Sprecher der #AfD-Fraktion im Deutschen #Bundestag, @M_Reichardt_AfD: ""Ministerin #Giffey, treten Sie endlich zurück!"" #AfD",,@M_Reichardt_AfD,#Corona #AfD #Bundestag #Giffey #AfD,1293518908331368449,https://twitter.com/AfDimBundestag/status/1293518908331368449
2020-08-12 11:31:07,Linksfraktion,,4,9,23,".@Katrin_Werner: Gerade in der #Corona-#Pandemie zeigt sich, wie wichtig #digitaleTeilhabe für ältere Menschen ist. Wir brauchen endlich eine Strukturpolitik, die auch in ländlichen Regionen und in #Pflegeheimen Zugang zu schnellem Internet ermöglicht.",,@Katrin_Werner,#Corona #Pandemie #digitaleTeilhabe #Pflegeheimen,1293510322029047809,https://twitter.com/Linksfraktion/status/1293510322029047809
2020-08-12 09:00:41,AfDimBundestag,Alice_Weidel,9,44,157,"Wirtschaftsminister @peteraltmaier reibt sich bestimmt schon die Hände angesichts seines ganz persönlichen Portfolios an verstaatlichten #Corona-Unternehmen. Passt schließlich wunderbar zum „Corona-Sozialismus“ und geht Hand in Hand mit Merkels fataler #Euro-Rettungspolitik! #AfD",,@peteraltmaier,#Corona #Euro #AfD,1293472461514825729,https://twitter.com/AfDimBundestag/status/1293472461514825729
2020-08-12 08:50:54,AfDimBundestag,,10,29,77,"Eine DEHOGA-Umfrage zeigt die dramatische Lage der Gaststätten und Restaurants in #Deutschland im Zuge der #Corona-Pandemie. Hierzu @S_Muenzenmaier: ""Restaurant- und Gaststättensterben verhindern, Mehrwertsteuersenkung sofort entfristen!"" #AfD #Bundestag",,@S_Muenzenmaier,#Deutschland #Corona #AfD #Bundestag,1293469999861043200,https://twitter.com/AfDimBundestag/status/1293469999861043200
2020-08-11 13:27:19,AfDimBundestag,,58,131,359,"Der Anteil der Todesfälle an allen #Corona-Infektionen entspricht dem einer normalen Grippe (0,1 bis 0,3%). Dadurch wird die Grundlage für den #Lockdown und die sich daraus ergebenen wirtschaftlichen Folgen in Frage gestellt. @DrHollnagel: https://hauptseite.bundestagsfraktion.afd-hosting.de/hollnagel-schaeden-durch-lockdown-waeren-vermeidbar-gewesen/ #AfD",,@DrHollnagel,#Corona #Lockdown #AfD,1293177176834138113,https://twitter.com/AfDimBundestag/status/1293177176834138113
2020-08-11 08:17:44,AfDimBundestag,,18,39,107," Banken droht #Corona-bedingt ein Verlust von bis zu 415 Mrd € durch Kreditausfälle. Dazu der #AfD-Abgeordnete und Mitglied im Finanzausschuss, @DrHollnagel: ""Folgen des Lockdowns &amp; ungeeignete Lösungsansätze gefährden die Zukunft Deutschlands!""",,@DrHollnagel,#Corona #AfD,1293099266412511233,https://twitter.com/AfDimBundestag/status/1293099266412511233
2020-08-10 10:32:27,Linksfraktion,,1,5,15,".@Norbert_MdB zum Start des #Kita-Jahres in Corona-Zeiten: ""Es muss alles getan werden, damit Kitas nicht wieder schließen. Es geht dabei nicht nur um die Notwendigkeit, dass Eltern ihrer Berufstätigkeit nachgehen können. Im Fokus steht das Recht der Kinder auf Bildung stehen.""",,@Norbert_MdB,#Kita,1292770783605993472,https://twitter.com/Linksfraktion/status/1292770783605993472
2020-08-10 08:00:01,AfDimBundestag,,23,26,84,"Eine Kleine Anfrage der #AfD-Fraktion zeigt, dass die #Bundesregierung kaum Informationen über das Ausmaß der gesundheitlichen Folgeschäden des #Corona-#Lockdown hat. Dazu teilt Detlev Spangenberg, mit: ""Es ist Gefahr in Verzug!"" #Bundestag",,,#AfD #Bundesregierung #Corona #Lockdown #Bundestag,1292732422300278784,https://twitter.com/AfDimBundestag/status/1292732422300278784
2020-08-06 12:05:13,AfDimBundestag,,12,38,98,"Der familienpolitische Sprecher der #AfD-Fraktion, Martin Reichardt, kritisiert: ""Gesundheitsämter drohen Eltern bei Corona-Verdacht mit Zwangsmaßnahmen!"" #Neuinfektionen #COVID__19 #testpflicht",,,#AfD #Neuinfektionen #COVID__19 #testpflicht,1291344576276500480,https://twitter.com/AfDimBundestag/status/1291344576276500480
2020-08-06 11:32:10,Linksfraktion,,32,67,206,".@UllaJelpke: Es ist absolut unbegreiflich, warum #Seehofer bei unverheirateten binationalen Paaren die Einreise von Partnern aus Drittstaaten verweigert. Pandemiepolitisch würden Quarantäne oder #Corona-Tests ausreichen. #loveisessential #loveisnottourism",,@UllaJelpke,#Seehofer #Corona #loveisessential #loveisnottourism,1291336260129349632,https://twitter.com/Linksfraktion/status/1291336260129349632
2020-08-05 11:48:09,AfDimBundestag,,20,37,129,"Zur Kündigung von @joshisaibou durch seinen Verein @TelekomBaskets nach Teilnahme an der #Corona-Demo in #Berlin teilt #AfD-#Sport-Obmann @JoernKoenigAfD mit: ""Entlassung des Basketball-Profis #Saibou widerspricht Forderung nach mündigen Athleten!""",,@joshisaibou @TelekomBaskets @JoernKoenigAfD,#Corona #Berlin #AfD #Sport #Saibou,1290977892390834176,https://twitter.com/AfDimBundestag/status/1290977892390834176
2020-08-03 13:58:04,Linksfraktion,,19,7,40,".@UllaJelpke: Die massenhafte Beteiligung an der #Corona-#Großdemonstration zeigt, es ist nicht gelungen, die Notwendigkeit der Maßnahmen gegenüber der Bevölkerung transparent und nachvollziehbar zu begründen. Hier sehe ich die #BuReg in einer Bringschuld.",,@UllaJelpke,#Corona #Gro #BuReg,1290285811896918016,https://twitter.com/Linksfraktion/status/1290285811896918016
2020-08-03 12:40:42,AfDimBundestag,,21,21,79,"#Schwarzarbeit nimmt gegenüber 2019 um 32 Mrd € auf etwa 348 Mrd € zu. @Witt_Uwe: ""Wenn vor #Corona die Beweggründe noch eindeutig materieller Natur waren, so hat sich die Motivation für diese illegale Erwerbstätigkeiten grundlegend gewandelt."" #AfD",,@Witt_Uwe,#Schwarzarbeit #Corona #AfD,1290266340557611011,https://twitter.com/AfDimBundestag/status/1290266340557611011
2020-07-31 08:37:22,Linksfraktion,,5,9,103,".@victorperli: Schluss mit der Abzocke und kostenfreier Zugang für alle zu Sanitäreinrichtungen auf #Autobahnraststätten! Regelmäßiges Händewaschen ist wichtig. Gute #Hygiene darf nicht am überteuerten Zugang zu Waschbecken und Toiletten scheitern. #Sanifair #Autobahn #Corona ",,@victorperli,#Autobahnrastst #Hygiene #Sanifair #Autobahn #Corona,1289117942613975041,https://twitter.com/Linksfraktion/status/1289117942613975041
2020-07-30 11:48:40,AfDimBundestag,,8,17,53,"Die #Corona-Krise hat bei der #Bahn tiefe Spuren hinterlassen. ""Das Scheitern der Bahnreform ist aber auf strukturelle Ursachen zurückzuführen"", so #AfD-MdB @WolfgangWiehle. ""Eine bessere Bahn wird nur mit einer wirklichen, neuen ‚Bahnreform 2.0‘ möglich.""",,@WolfgangWiehle,#Corona #Bahn #AfD,1288803697259143169,https://twitter.com/AfDimBundestag/status/1288803697259143169
2020-07-24 12:55:56,AfDimBundestag,,6,13,47,"Keine Abstriche bei der #Sicherheit für #Corona-Impfstoffe im Zulassungsverfahren! Der gesundheitspol. Sprecher der AfD-Fraktion, Detlev Spangenberg, stellt klar, dass es in kein sogenanntes Fast-Track-Verfahren, wie in den USA geplant, geben darf. ",,,#Sicherheit #Corona,1286646295076253696,https://twitter.com/AfDimBundestag/status/1286646295076253696
2020-07-23 14:30:39,Linksfraktion,,36,121,332,"Zwangstrennung von binationalen Paaren, die nicht verheiratet oder verpartnert sind, beenden! Das Familienverständnis ist nicht zeitgemäß. Aufruf von @berlinliebich, @DJanecek (#Grüne) und @_MartinNeumann (#FDP) #Corona #LoveIsEssentail #LoveIsNotTourism https://www.linksfraktion.de/themen/nachrichten/detail/liebe-ist-kein-tourismus/",,@berlinliebich @DJanecek @_MartinNeumann,#Gr #FDP #Corona #LoveIsEssentail #LoveIsNotTourism,1286307743922561025,https://twitter.com/Linksfraktion/status/1286307743922561025
2020-07-22 10:13:35,AfDimBundestag,,26,50,137,"Rückzahlung der Corona-Soforthilfe bedeutet Aus für Solo-#Selbstständige und #Kleinstunternehmer #AfD-MdB @Witt_Uwe „Die Soforthilfe der #Regierung erweist sich als Sargnagel für deutsche Solo-Selbstständige und Kleinstunternehmer.""",,@Witt_Uwe,#Selbstst #Kleinstunternehmer #AfD #Regierung,1285880662159958022,https://twitter.com/AfDimBundestag/status/1285880662159958022
2020-07-20 12:44:50,AfDimBundestag,,23,85,348,"Frau #Merkel vertritt in Brüssel nicht die Interessen der Deutschen. @PeterBoehringer, haushaltspol. Sprecher der #AfD-Fraktion, warnt: ""In #Brüssel riecht man enorm viel deutsches Geld. Es wird nicht ungenutzt liegenbleiben.“ #Corona #eugipfel",,@PeterBoehringer,#Merkel #AfD #Br #Corona #eugipfel,1285193949926305797,https://twitter.com/AfDimBundestag/status/1285193949926305797
2020-07-17 13:53:57,AfDimBundestag,,23,41,155,"Heute beginnen die #EU-Staaten über ein milliardenschweres #Corona-Paket zu verhandeln. @Beatrix_vStorch kommentiert: ""Merkel muss die ‚Sparsamen Vier‘ beim Corona-Hilfspaket unterstützen!"" #AfD #Bundestag",,@Beatrix_vStorch,#EU #Corona #AfD #Bundestag,1284124182327037953,https://twitter.com/AfDimBundestag/status/1284124182327037953
2020-07-08 14:29:00,Linksfraktion,,1,7,22,".@AndrejHunko: #Merkel muss #Ratspräsidentschaft nutzen, damit der Weg aus der #Corona-Krise zu einem Motor für Veränderung wird. EU-#Wiederaufbaufonds kann ein Schritt in diese Richtung sein. Der sozial-ökologische Umbau muss zur Bedingung gemacht werden.",,@AndrejHunko,#Merkel #Ratspr #Corona #Wiederaufbaufonds,1280871511918809090,https://twitter.com/Linksfraktion/status/1280871511918809090
2020-07-08 11:29:37,Linksfraktion,,2,5,28,".@ernst_klaus: Es ist ein großer Fehler, die #Corona #Überbrückungshilfen an einen Umsatzrückgang von mindestens 50 Prozent zu koppeln. Das schließt viele Mittelständler von den Hilfen aus und könnte eine Welle von Insolvenzen nach sich ziehen. #Altmaier",,@ernst_klaus,#Corona #Altmaier,1280826366863212544,https://twitter.com/Linksfraktion/status/1280826366863212544
2020-07-07 09:42:08,Linksfraktion,,2,4,18,".@ernst_klaus zur Sommerprognose der #EU-Kommission: Es wird immer deutlicher, dass die #Corona-Krise aus der #Konjunkturkurve kein V, sondern eher ein sehr breites U formt. Und es ist völlig klar, dass die EU-Staaten die Krise nur gemeinsam bewältigen können.",,@ernst_klaus,#EU #Corona #Konjunkturkurve,1280436930682015752,https://twitter.com/Linksfraktion/status/1280436930682015752
2020-07-03 16:16:50,Linksfraktion,,2,4,9,". @HeikeHaensel: »Wir begrüßen es ausdrücklich, dass nun endlich eine Resolution zu dem Appell von UN-Generalsekretär Antonio Guterres für eine globale Waffenruhe in Zeiten der Corona-Pandemie endlich verabschiedet wurde.« ",,@HeikeHaensel,,1279086709502816257,https://twitter.com/Linksfraktion/status/1279086709502816257
2020-07-03 14:23:17,AfDimBundestag,,2,23,61,"+++#Corona-Aus­nahme­regelungen im Parlament aufheben!+++ Der #AfD-MdB Thomas @Th_Seitz_AfD fordert ein Ende des Corona-Ausnahmezustandes im #Bundestag! Ein Viertel der Abgeordneten ist zu wenig bei wichtigen Entscheidungen. Wir müssen zurück zur Normalität.",,@Th_Seitz_AfD,#Corona #AfD #Bundestag,1279058132082274306,https://twitter.com/AfDimBundestag/status/1279058132082274306
2020-07-03 10:04:44,AfDimBundestag,,3,21,56,"Gestern demonstrierten 1200 #Schausteller mit 300 Wagen am Brandenburger Tor in #Berlin. Volksfeste, Herbstkirmessen &amp; Weihnachtsmärkte stehen weg. #Corona-Maßnahmen vor dem Aus. Dazu @ElsnervonGronow: ""Verbote für Volksfeste endlich zurückfahren!"" #AfD",,@ElsnervonGronow,#Schausteller #Berlin #Corona #AfD,1278993068188934144,https://twitter.com/AfDimBundestag/status/1278993068188934144
2020-07-02 20:21:59,Linksfraktion,,0,5,21,". @CarenLay im Plenum: »Regierung lässt Mieterinnen und Mieter in der Corona-Krise im Stich. Noch mitten in der Krise hebt die Bundesregierung den ohnehin geringen Schutz von Mieterinnen und Mietern auf.« Zur Rede: ",,@CarenLay,,1278786014455181320,https://twitter.com/Linksfraktion/status/1278786014455181320
2020-07-02 16:36:59,Linksfraktion,,5,6,30,".@SWagenknecht in der #Corona-Anhörung #SystemImStresstest: Die Krise in der Industrie ist keine Krise, die nur durch eine Pandemie verursacht wurde. 4 spannende Stunden Diskussion auf @YouTube: https://youtu.be/MfhgghDgM0M",,@SWagenknecht @YouTube,#Corona #SystemImStresstest,1278729390613028869,https://twitter.com/Linksfraktion/status/1278729390613028869
2020-07-02 14:22:50,Linksfraktion,,2,6,21,".@DietmarBartsch in der #Corona-Anhörung #SystemImStresstest: Die Krisenpolitik der Bundesregierung hat einen toten Winkel - soziale Gerechtigkeit. https://www.pscp.tv/w/1ynJOqnvLjXKR Heinrich Niemann, @bodoramelow Klaus Reinhardt, 18 Uhr: Svenja Flaßpöhler, Reiner Hoffmann @SWagenknecht",,@DietmarBartsch @bodoramelow @SWagenknecht,#Corona #SystemImStresstest,1278695630760751106,https://twitter.com/Linksfraktion/status/1278695630760751106
2020-07-02 13:39:24,Linksfraktion,,1,7,18,".@Birke_Bull in der #Corona-Anhörung #SystemImStresstest: Das gegliederte Schulsystem ist ein Brandbeschleuniger sozialer Ungleichheit. Live: https://www.pscp.tv/w/1ynJOqnvLjXKR 16 Uhr: Heinrich Niemann, @bodoramelow Klaus Reinhardt, 18 Uhr: Svenja Flaßpöhler, Reiner Hoffmann @SWagenknecht",,@Birke_Bull @bodoramelow @SWagenknecht,#Corona #SystemImStresstest,1278684702686224385,https://twitter.com/Linksfraktion/status/1278684702686224385
2020-07-02 13:16:46,Linksfraktion,,26,40,183,".@gregorgysi in der #Corona-Anhörung #SystemImStresstest: Wir dürfen nicht zulassen, dass die Pandemie missbraucht wird, um Grundrechte dauerhaft einzuschränken. Live: https://youtu.be/MfhgghDgM0M u.a. mit @Amira_M_Ali, @DietmarBartsch @UlrichSchneider, @bodoramelow, @SWagenknecht",,@GregorGysi @Amira_M_Ali @DietmarBartsch @UlrichSchneider @bodoramelow @SWagenknecht,#Corona #SystemImStresstest,1278679007836413955,https://twitter.com/Linksfraktion/status/1278679007836413955
2020-07-02 11:18:36,Linksfraktion,,0,7,16,". @AndrejHunko fordert: »In der Corona-Krise hat die EU versagt – auch, weil Militarisierungsprojekten wesentlich mehr Aufmerksamkeit geschenkt wurde als dem Katastrophenschutz und dem sozialen Zusammenhalt.« ",,@AndrejHunko,,1278649267415142400,https://twitter.com/Linksfraktion/status/1278649267415142400
2020-07-02 11:02:11,AfDimBundestag,,19,45,167,"Heute führte die Polizei 9 Hausdurchsuchungen durch wegen versuchter Tötung eines #Corona-Demonstranten. Der Tatverdächtige wurden festgenommen. @Martin_Hess_AfD: ""#Ludwigsburg darf nicht zum Schwerpunkt des entstehenden #Linksterrorismus werden!""",,@Martin_Hess_AfD,#Corona #Ludwigsburg #Linksterrorismus,1278645135455277057,https://twitter.com/AfDimBundestag/status/1278645135455277057
2020-07-02 08:30:33,Linksfraktion,,6,2,27,".@SevimDagdelen: Die Bundesregierung darf dem Druck der #Türkei, die #Reisewarnung aufzuheben, nicht nachgeben. Die Türkei ist angesichts von täglich rund 1.300 neu gemeldeten Corona-Infektionen derzeit kein sicheres Reiseland. ",,@SevimDagdelen,#T #Reisewarnung,1278606975711002624,https://twitter.com/Linksfraktion/status/1278606975711002624
2020-07-02 08:08:35,AfDimBundestag,,4,12,44,"In der Debatte zum #Corona-Konjunktur- und Krisenbewältigungspaket stellt #AfD-MdB @PeterBoehringer klar: ""Die Wettbewerbsfähigkeit unseres Landes wird auf dem Altar von Spekulationen geopfert. Seit März ist der Staat die Hauptursache für die Notlage.""",,@PeterBoehringer,#Corona #AfD,1278601449161850881,https://twitter.com/AfDimBundestag/status/1278601449161850881
2020-07-01 10:38:10,AfDimBundestag,,13,26,77,"Die #Corona-Maßnahmen der #Bundesregierung haben verheerende Auswirkungen auf den Arbeitsmarkt. Die Zahl der Arbeitslosen stieg im Juni in #Deutschland auf über 2,85 Mio. Dazu @Martin_Sichert: ""Bundesregierung handelt verantwortungslos!"" #AfD #Bundestag",,@Martin_Sichert,#Corona #Bundesregierung #Deutschland #AfD #Bundestag,1278276703614308355,https://twitter.com/AfDimBundestag/status/1278276703614308355
2020-06-29 10:51:11,AfDimBundestag,,15,65,185,"Albrecht Glaser, der Finanzpolitische Sprecher der #AfD-Fraktion, kritisiert das 2. #Corona-Konjunkturpaket der #Bundesregierung: ""Nichts was einer zwangskollabierten Volkswirtschaft wieder auf die Beine helfen könnte."" #Bundestag #EU #Steuern",,,#AfD #Corona #Bundesregierung #Bundestag #EU #Steuern,1277555207275270144,https://twitter.com/AfDimBundestag/status/1277555207275270144
2020-06-29 10:43:25,AfDimBundestag,,7,18,60,"Der Deutsche #Bundestag hat heute das Zweite Gesetz zur Umsetzung steuerlicher Hilfsmaßnahmen zur Bewältigung der #Corona-Krise verabschiedet. @AfDProtschka: ""Wird die befristete #Mehrwertsteuersenkung zum Bumerang für die deutsche #Landwirtschaft?"" #AfD",,@AfDProtschka,#Bundestag #Corona #Mehrwertsteuersenkung #Landwirtschaft #AfD,1277553251051765760,https://twitter.com/AfDimBundestag/status/1277553251051765760
2020-06-26 18:04:07,Linksfraktion,,0,2,19,".@AndrejHunko: Ich freue mich über die breite Zustimmung des #Europarates zu meinem #Corona Bericht. Es hat sich gezeigt, dass beim Umgang mit #Pandemien schnelle und effektive Reaktionen entscheidend sind, um gravierende Maßnahmen zu vermeiden.",,@AndrejHunko,#Europarates #Corona #Pandemien,1276576992465477632,https://twitter.com/Linksfraktion/status/1276576992465477632
2020-06-25 12:36:43,Linksfraktion,,0,13,34,".@LINKEPELLI: Mit dem #Corona #Immunitätsausweis droht weitere soziale Spaltung. Menschen mit Pflegebedarf, Ältere und Kranke, die zur sog. Risikogruppe gehören, könnten ohne #Impfung vom gesellschaftlichen Leben ausgeschlossen werden. #SPD #Ethikrat",,@LINKEPELLI,#Corona #Immunit #Impfung #SPD #Ethikrat,1276132213667631104,https://twitter.com/Linksfraktion/status/1276132213667631104
